customer_id,industry,company_size,contract_length,tenure_months,seats_purchased,seats_active,seat_utilization,logins_last_30d,usage_trend_pct,support_tickets_last_90_days,payment_failures_last_12mo,nps_score,core_feature_adoption_rate,csm_assigned,churned,logins_per_active_seat,support_tickets_per_active_seat,predicted_churn_probability,predicted_churn,churn_risk_band
C00191,Tech,148,monthly,19,13,4,0.308,5,0.0,1,0,6.0,0.281,1,1,1.0,0.2,0.24298376729678156,0,Low
C00192,Retail,5,annual,15,5,1,0.2,1,-0.5,2,2,,0.24,0,1,0.5,1.0,0.984681084316983,1,Very High
C00193,Finance,10,multi_year,72,4,4,1.0,2,-0.455,0,0,,0.771,0,0,0.4,0.0,0.0023917353957274984,0,Very Low
C00194,Tech,19,monthly,36,9,6,0.667,8,-0.077,1,0,6.0,0.645,0,0,1.1428571428571428,0.14285714285714285,0.045783106796274814,0,Very Low
C00195,Manufacturing,19,monthly,10,5,2,0.4,2,0.0,1,0,,0.522,0,0,0.6666666666666666,0.3333333333333333,0.20693521633045392,0,Low
C00196,Other,22,monthly,18,5,4,0.8,5,0.071,2,0,8.0,0.504,0,0,1.0,0.4,0.025384713808358682,0,Very Low
C00197,Retail,73,monthly,44,11,7,0.636,10,0.364,1,0,,0.601,0,0,1.25,0.125,0.021163313988306474,0,Very Low
C00198,Retail,98,multi_year,36,9,5,0.556,5,0.0,3,1,4.0,0.48,0,0,0.8333333333333334,0.5,0.22123973509153116,0,Low
C00199,Tech,301,multi_year,17,18,7,0.389,8,-0.143,2,0,5.0,0.688,1,0,1.0,0.25,0.03259011736358232,0,Very Low
C00200,Retail,8,monthly,31,7,1,0.143,1,-0.25,1,0,5.0,0.3,0,1,0.5,0.5,0.740885344529157,1,High
C00201,Tech,92,monthly,19,9,8,0.889,5,-0.062,1,1,6.0,0.491,0,0,0.5555555555555556,0.1111111111111111,0.10165261826262177,0,Very Low
C00202,Healthcare,63,annual,34,12,10,0.833,5,-0.4,0,0,7.0,0.582,0,0,0.45454545454545453,0.0,0.008288207547992303,0,Very Low
C00203,Finance,23,multi_year,33,9,4,0.444,4,-0.143,1,0,3.0,0.443,0,0,0.8,0.2,0.18460764069042276,0,Very Low
C00204,Healthcare,8,monthly,1,7,4,0.571,3,-0.308,0,0,3.0,0.703,0,0,0.6,0.0,0.16778353487009479,0,Very Low
C00205,Finance,409,annual,25,17,7,0.412,10,0.429,2,1,4.0,0.583,1,0,1.25,0.25,0.09652438896802797,0,Very Low
C00206,Finance,116,monthly,7,15,11,0.733,9,-0.25,1,1,,0.571,1,0,0.75,0.08333333333333333,0.14363214407750602,0,Very Low
C00207,,5,annual,25,3,3,1.0,2,0.2,2,1,7.0,0.736,0,0,0.5,0.5,0.014405157309495185,0,Very Low
C00208,Healthcare,162,multi_year,1,12,9,0.75,14,0.077,1,0,,0.479,1,0,1.4,0.1,0.007196744396247171,0,Very Low
C00209,Other,53,monthly,11,11,6,0.545,4,-0.2,3,0,6.0,0.5,0,0,0.5714285714285714,0.42857142857142855,0.18952778892746547,0,Very Low
C00210,Retail,42,annual,4,10,8,0.8,5,-0.318,1,0,4.0,0.493,0,1,0.5555555555555556,0.1111111111111111,0.07446883957558272,0,Very Low
C00211,Tech,76,monthly,6,7,2,0.286,2,-0.25,2,0,5.0,0.367,0,0,0.6666666666666666,0.6666666666666666,0.5980594787429976,1,Medium
C00212,Tech,17,monthly,43,8,4,0.5,4,-0.333,1,0,,0.439,0,0,0.8,0.2,0.2430242746523334,0,Low
C00213,Manufacturing,28,annual,2,7,5,0.714,1,-0.842,0,1,5.0,0.495,0,0,0.16666666666666666,0.0,0.46098157130074563,1,Medium
C00214,Tech,89,annual,3,14,10,0.714,10,-0.062,0,0,,0.652,0,0,0.9090909090909091,0.0,0.022443850761681094,0,Very Low
C00215,Manufacturing,9,annual,5,4,2,0.5,3,0.0,3,0,5.0,0.305,0,1,1.0,1.0,0.32260435049735614,0,Low
C00216,Other,8,monthly,12,7,6,0.857,7,0.5,0,0,,0.443,0,0,1.0,0.0,0.023950331904280267,0,Very Low
C00217,Healthcare,5,annual,3,3,2,0.667,2,0.2,1,0,4.0,0.427,0,0,0.6666666666666666,0.3333333333333333,0.057414063028283564,0,Very Low
C00218,Tech,71,monthly,65,8,6,0.75,3,-0.438,0,1,,0.618,0,0,0.42857142857142855,0.0,0.11297870307270548,0,Very Low
C00219,Finance,10,annual,3,4,2,0.5,2,-0.455,0,0,4.0,0.668,0,0,0.6666666666666666,0.0,0.16314827577309476,0,Very Low
C00220,Retail,22,annual,2,5,4,0.8,4,0.091,0,0,,0.661,0,0,0.8,0.0,0.011833818135645543,0,Very Low
C00221,Other,19,annual,52,9,6,0.667,5,0.364,1,0,8.0,0.575,0,0,0.7142857142857143,0.14285714285714285,0.004688248588398896,0,Very Low
C00222,Tech,59,annual,5,9,5,0.556,4,0.0,3,0,,0.557,1,0,0.6666666666666666,0.5,0.03240815365323384,0,Very Low
C00223,Tech,46,monthly,8,6,2,0.333,2,-0.333,1,0,2.0,0.221,0,1,0.6666666666666666,0.3333333333333333,0.847761666160962,1,Very High
C00224,Healthcare,13,monthly,13,9,8,0.889,8,-0.077,0,0,5.0,0.563,0,0,0.8888888888888888,0.0,0.02785760092871676,0,Very Low
C00225,Healthcare,138,monthly,7,17,7,0.412,8,0.333,1,0,5.0,0.318,1,0,1.0,0.125,0.09802382919981535,0,Very Low
C00226,Tech,49,multi_year,3,13,3,0.231,6,0.2,6,0,,0.505,0,1,1.5,1.5,0.32631386469272206,0,Low
C00227,Retail,45,multi_year,6,13,5,0.385,5,-0.118,2,0,,0.647,0,0,0.8333333333333334,0.3333333333333333,0.08965062254131158,0,Very Low
C00228,Finance,20,monthly,52,7,2,0.286,1,-0.4,4,0,7.0,0.31,1,0,0.3333333333333333,1.3333333333333333,0.3226427024274996,0,Low
C00229,Healthcare,22,monthly,17,6,5,0.833,4,0.2,1,0,7.0,0.723,0,0,0.6666666666666666,0.16666666666666666,0.005041094022359403,0,Very Low
C00230,Tech,24,annual,34,10,5,0.5,5,0.154,1,0,6.0,0.406,0,0,0.8333333333333334,0.16666666666666666,0.06288197815112548,0,Very Low
C00231,Retail,32,annual,2,6,3,0.5,2,-0.333,2,0,6.0,0.506,0,0,0.5,0.5,0.14229194577550333,0,Very Low
C00232,Retail,49,annual,19,8,5,0.625,4,0.091,0,0,,0.381,0,0,0.6666666666666666,0.0,0.04524795827605669,0,Very Low
C00233,,49,multi_year,1,11,8,0.727,6,0.0,1,0,4.0,0.698,1,0,0.6666666666666666,0.1111111111111111,0.013872402938978116,0,Very Low
C00234,Tech,23,annual,1,9,1,0.111,0,-1.0,2,0,2.0,0.383,0,1,0.0,1.0,0.9471022718398042,1,Very High
C00235,Retail,27,monthly,11,11,6,0.545,6,-0.053,2,0,3.0,0.746,0,1,0.8571428571428571,0.2857142857142857,0.15350003267023382,0,Very Low
C00236,Other,65,annual,1,9,3,0.333,4,0.714,1,0,,0.508,0,0,1.0,0.25,0.04863833080983161,0,Very Low
C00237,Other,109,multi_year,8,14,9,0.643,12,-0.1,1,0,,0.548,1,0,1.2,0.1,0.01826121696455557,0,Very Low
C00238,Other,116,monthly,1,7,2,0.286,2,0.0,0,0,4.0,0.326,1,1,0.6666666666666666,0.0,0.32436702360085345,0,Low
C00239,Manufacturing,30,monthly,7,10,7,0.7,7,0.4,1,0,,0.607,0,0,0.875,0.125,0.02724313214926444,0,Very Low
C00240,Healthcare,8,annual,7,5,1,0.2,1,-0.25,2,1,,0.592,0,0,0.5,1.0,0.6119837106339747,1,High
C00241,Other,36,monthly,59,10,8,0.8,6,-0.053,1,0,5.0,0.844,0,0,0.6666666666666666,0.1111111111111111,0.008805437175955362,0,Very Low
C00242,Retail,37,annual,12,11,7,0.636,0,-1.0,1,0,6.0,0.517,0,1,0.0,0.125,0.1877247268007714,0,Very Low
C00243,Finance,34,annual,4,9,6,0.667,3,-0.25,3,0,,0.612,0,1,0.42857142857142855,0.42857142857142855,0.05626939673665649,0,Very Low
C00244,Finance,53,annual,20,11,10,0.909,13,0.444,2,0,5.0,0.717,0,0,1.1818181818181819,0.18181818181818182,0.003549499853667217,0,Very Low
C00245,Healthcare,18,annual,56,5,2,0.4,2,0.0,3,0,,0.603,0,0,0.6666666666666666,1.0,0.04180423454123145,0,Very Low
C00246,Tech,35,multi_year,9,6,2,0.333,2,0.0,5,0,7.0,0.373,0,0,0.6666666666666666,1.6666666666666667,0.20293273908575424,0,Low
C00247,Retail,3,multi_year,8,3,2,0.667,1,-0.25,2,0,5.0,0.395,0,0,0.3333333333333333,0.6666666666666666,0.11760009469129674,0,Very Low
C00248,Finance,201,annual,3,8,3,0.375,5,-0.062,0,0,,0.476,1,0,1.25,0.0,0.06779069649788151,0,Very Low
C00249,Retail,32,monthly,26,5,3,0.6,5,0.5,2,0,,0.401,0,0,1.25,0.5,0.06576835642910822,0,Very Low
C00250,Retail,22,multi_year,56,10,5,0.5,9,0.421,0,0,7.0,0.473,0,0,1.5,0.0,0.01283721443290816,0,Very Low
C00251,Retail,53,annual,2,7,3,0.429,3,-0.308,2,0,5.0,0.306,0,1,0.75,0.5,0.39202499518786954,1,Low
C00252,Retail,23,annual,40,6,2,0.333,3,0.0,0,0,7.0,0.533,0,0,1.0,0.0,0.05855346105680522,0,Very Low
C00253,Manufacturing,14,annual,35,7,5,0.714,4,0.5,1,1,,0.608,0,0,0.6666666666666666,0.16666666666666666,0.030294065846160737,0,Very Low
C00254,Healthcare,74,annual,19,12,3,0.25,4,0.091,1,0,,0.5,0,0,1.0,0.25,0.11765996203183232,0,Very Low
C00255,Tech,32,annual,24,12,11,0.917,7,-0.25,0,0,6.0,0.728,0,0,0.5833333333333334,0.0,0.007160662520014214,0,Very Low
C00256,Manufacturing,15,annual,34,4,3,0.75,4,0.091,2,0,7.0,0.885,0,0,1.0,0.5,0.0038881589674947875,0,Very Low
C00257,Healthcare,63,annual,16,7,4,0.571,2,0.0,3,0,7.0,0.719,0,0,0.4,0.6,0.010742471008942283,0,Very Low
C00258,Manufacturing,49,monthly,21,8,1,0.125,1,-0.25,2,0,3.0,0.451,0,1,0.5,1.0,0.7737524181617352,1,High
C00259,Healthcare,45,annual,2,9,4,0.444,2,-0.455,0,0,,0.383,1,0,0.4,0.0,0.10057070600217827,0,Very Low
C00260,Retail,22,annual,50,9,7,0.778,6,-0.182,1,0,,0.728,0,0,0.75,0.125,0.00988903788422391,0,Very Low
C00261,Manufacturing,95,monthly,65,9,7,0.778,10,0.364,3,1,6.0,0.429,1,0,1.25,0.375,0.0348245794405705,0,Very Low
C00262,Tech,12,multi_year,15,7,3,0.429,4,-0.077,1,0,,0.359,0,0,1.0,0.25,0.18013936343281067,0,Very Low
C00263,Retail,74,annual,17,12,9,0.75,5,-0.062,1,0,7.0,0.73,0,0,0.5,0.1,0.00708612315658341,0,Very Low
C00264,Healthcare,151,monthly,7,10,8,0.8,8,0.143,0,0,,0.706,1,0,0.8888888888888888,0.0,0.004122879828883447,0,Very Low
C00265,Manufacturing,12,monthly,17,5,4,0.8,2,0.0,1,0,6.0,0.677,0,0,0.4,0.2,0.020533984873728303,0,Very Low
C00266,Tech,38,multi_year,5,8,6,0.75,5,-0.167,0,0,3.0,0.625,1,0,0.7142857142857143,0.0,0.01812721728560324,0,Very Low
C00267,Retail,5,multi_year,1,3,2,0.667,2,-0.143,0,0,6.0,0.537,0,0,0.6666666666666666,0.0,0.037610984235058376,0,Very Low
C00268,Healthcare,31,monthly,1,8,7,0.875,7,0.0,2,0,9.0,0.745,0,0,0.875,0.25,0.004759766376369397,0,Very Low
C00269,Finance,5,monthly,27,4,1,0.25,1,-0.25,0,0,2.0,0.436,1,1,0.5,0.0,0.5190895712226992,1,Medium
C00270,Tech,7,monthly,14,4,2,0.5,1,-0.25,4,0,7.0,0.717,0,0,0.3333333333333333,1.3333333333333333,0.1213517213645223,0,Very Low
C00271,Manufacturing,37,annual,8,8,1,0.125,1,-0.625,2,0,2.0,0.401,0,1,0.5,1.0,0.8837591090910176,1,Very High
C00272,Healthcare,94,multi_year,1,9,7,0.778,3,-0.591,0,0,,0.876,0,0,0.375,0.0,0.00745278076789122,0,Very Low
C00273,Healthcare,51,annual,32,6,4,0.667,6,0.125,5,1,2.0,0.708,0,1,1.2,1.0,0.15645247429534206,0,Very Low
C00274,Retail,24,monthly,46,11,4,0.364,3,-0.1,4,0,5.0,0.621,0,0,0.6,0.8,0.212456361473469,0,Low
C00275,Retail,13,annual,46,8,4,0.5,4,-0.2,2,1,6.0,0.589,0,0,0.8,0.4,0.22894625482327466,0,Low
C00276,Other,30,annual,4,11,7,0.636,7,0.105,2,0,1.0,0.534,1,0,0.875,0.25,0.09095103097298066,0,Very Low
C00277,Other,384,monthly,96,15,1,0.067,3,0.286,3,0,3.0,0.243,1,1,1.5,1.5,0.46843828191651504,1,Medium
C00278,Tech,134,multi_year,36,9,8,0.889,13,0.696,2,1,,0.889,1,0,1.4444444444444444,0.2222222222222222,0.0011001435277825289,0,Very Low
C00279,Tech,7,annual,23,6,5,0.833,3,-0.182,0,0,,0.749,1,0,0.5,0.0,0.005009219908287824,0,Very Low
C00280,Finance,14,annual,25,6,5,0.833,6,-0.143,1,0,,0.623,0,0,1.0,0.16666666666666666,0.018407081263445712,0,Very Low
C00281,Manufacturing,7,monthly,2,6,3,0.5,6,0.2,0,0,,0.449,1,0,1.5,0.0,0.11307545276729983,0,Very Low
C00282,Manufacturing,54,monthly,49,8,6,0.75,12,0.44,3,0,5.0,0.882,0,0,1.7142857142857142,0.42857142857142855,0.0068061989297540015,0,Very Low
C00283,Retail,22,monthly,18,5,4,0.8,4,0.0,2,0,,0.533,0,0,0.8,0.4,0.046886450226486416,0,Very Low
C00284,Tech,6,monthly,8,3,2,0.667,3,0.286,1,0,5.0,0.543,0,0,1.0,0.3333333333333333,0.07340044789551975,0,Very Low
C00285,Tech,25,monthly,17,9,1,0.111,0,-1.0,1,0,,0.31,0,1,0.0,0.5,0.9095938300813202,1,Very High
C00286,,18,annual,1,10,10,1.0,6,-0.217,2,0,,0.549,0,0,0.5454545454545454,0.18181818181818182,0.02938336652449272,0,Very Low
C00287,Healthcare,10,annual,4,4,4,1.0,3,-0.438,0,0,,0.601,0,0,0.6,0.0,0.013131671936093254,0,Very Low
C00288,Other,20,annual,5,10,7,0.7,5,-0.375,2,0,5.0,0.481,0,0,0.625,0.25,0.12826536233892166,0,Very Low
C00289,Tech,74,annual,2,14,12,0.857,9,-0.156,2,0,,0.721,0,0,0.6923076923076923,0.15384615384615385,0.014087418390962657,0,Very Low
C00290,Tech,11,multi_year,3,6,5,0.833,3,-0.471,0,0,6.0,0.755,0,0,0.5,0.0,0.014254003015972934,0,Very Low
C00291,Finance,20,monthly,7,10,1,0.1,4,0.333,4,0,4.0,0.314,0,1,2.0,2.0,0.8868619150707507,1,Very High
C00292,Finance,7,monthly,10,6,1,0.167,4,0.2,2,0,2.0,0.464,0,1,2.0,1.0,0.840506605962196,1,Very High
C00293,Tech,19,annual,23,6,5,0.833,8,1.0,1,0,,0.747,0,0,1.3333333333333333,0.16666666666666666,0.001367112504281037,0,Very Low
C00294,Tech,126,annual,8,16,13,0.812,1,-0.903,2,0,7.0,0.877,1,0,0.07142857142857142,0.14285714285714285,0.00925439590177779,0,Very Low
C00295,Tech,53,annual,19,7,5,0.714,9,0.588,3,0,,0.825,0,0,1.5,0.5,0.004583046459462832,0,Very Low
C00296,Finance,14,annual,6,6,4,0.667,5,0.25,3,0,5.0,0.821,0,0,1.0,0.6,0.01631307717669502,0,Very Low
C00297,Retail,16,annual,15,6,5,0.833,5,-0.211,2,0,5.0,0.712,0,0,0.8333333333333334,0.3333333333333333,0.021237128022600724,0,Very Low
C00298,Tech,113,monthly,51,14,7,0.5,5,-0.25,3,0,5.0,0.29,1,1,0.625,0.375,0.17912863127592552,0,Very Low
C00299,Finance,26,annual,3,9,4,0.444,6,0.5,5,0,2.0,0.563,0,0,1.2,1.0,0.19656062832842744,0,Very Low
C00300,Tech,17,annual,3,5,4,0.8,3,-0.25,0,0,6.0,0.484,0,0,0.6,0.0,0.03817434388118438,0,Very Low
C00301,Healthcare,101,monthly,22,12,8,0.667,13,0.56,3,0,,0.532,1,0,1.4444444444444444,0.3333333333333333,0.009364524539536501,0,Very Low
C00302,Tech,20,multi_year,11,6,3,0.5,6,0.286,3,0,2.0,0.31,0,0,1.5,0.75,0.31337527652207864,0,Low
C00303,Tech,14,monthly,32,8,3,0.375,5,0.25,5,0,,0.283,0,1,1.25,1.25,0.46495398734039656,1,Medium
C00304,Finance,47,annual,4,11,7,0.636,5,-0.211,1,0,,0.715,0,0,0.625,0.125,0.0337276161895261,0,Very Low
C00305,Manufacturing,8,annual,29,6,5,0.833,7,0.5,2,0,,0.759,0,0,1.1666666666666667,0.3333333333333333,0.004028519044473075,0,Very Low
C00306,Healthcare,20,monthly,48,10,5,0.5,5,0.0,2,0,,0.389,0,0,0.8333333333333334,0.3333333333333333,0.12431583239826594,0,Very Low
C00307,Retail,14,monthly,52,9,7,0.778,7,-0.16,1,0,6.0,0.624,1,0,0.875,0.125,0.012873663036303024,0,Very Low
C00308,Finance,37,annual,5,11,6,0.545,10,0.667,1,1,,0.397,0,0,1.4285714285714286,0.14285714285714285,0.16075935622244758,0,Very Low
C00309,Tech,28,monthly,27,8,4,0.5,3,-0.308,3,0,,0.513,0,1,0.6,0.6,0.24330371873251885,0,Low
C00310,Retail,221,annual,10,18,13,0.722,12,-0.143,3,0,,0.533,1,0,0.8571428571428571,0.21428571428571427,0.01997304013698077,0,Very Low
C00311,Other,66,annual,11,7,4,0.571,6,-0.053,2,0,3.0,0.575,0,1,1.2,0.4,0.12965522665147844,0,Very Low
C00312,Other,33,annual,9,8,6,0.75,5,-0.167,2,0,,0.388,0,0,0.7142857142857143,0.2857142857142857,0.07513833950070078,0,Very Low
C00313,Tech,59,annual,4,10,9,0.9,9,0.0,2,0,5.0,0.472,0,0,0.9,0.2,0.02642516866056083,0,Very Low
C00314,Tech,26,monthly,61,8,6,0.75,6,-0.1,2,0,,0.766,0,0,0.8571428571428571,0.2857142857142857,0.016005333199808455,0,Very Low
C00315,Manufacturing,43,monthly,18,12,9,0.75,8,0.091,3,0,5.0,0.739,0,1,0.8,0.3,0.02874833646117266,0,Very Low
C00316,Healthcare,61,annual,3,12,3,0.25,4,0.0,2,1,,0.264,0,0,1.0,0.5,0.734114286727384,1,High
C00317,Manufacturing,53,annual,23,11,8,0.727,7,0.0,2,0,7.0,0.641,0,0,0.7777777777777778,0.2222222222222222,0.011666506895613573,0,Very Low
C00318,Finance,145,annual,9,16,11,0.688,16,0.92,2,1,3.0,0.401,1,0,1.3333333333333333,0.16666666666666666,0.04752114195762556,0,Very Low
C00319,Healthcare,59,multi_year,9,8,6,0.75,3,-0.357,0,0,6.0,0.712,0,0,0.42857142857142855,0.0,0.008223941543748253,0,Very Low
C00320,,16,annual,30,9,7,0.778,11,0.269,1,0,6.0,0.505,0,0,1.375,0.125,0.022331750391630833,0,Very Low
C00321,Finance,44,monthly,30,10,3,0.3,4,-0.143,2,0,4.0,0.349,0,0,1.0,0.5,0.6035401997320315,1,High
C00322,Tech,10,annual,1,6,4,0.667,3,-0.308,0,0,5.0,0.796,0,0,0.6,0.0,0.03516754845256551,0,Very Low
C00323,Healthcare,278,annual,17,16,7,0.438,4,-0.333,1,0,5.0,0.677,1,0,0.5,0.125,0.026460110243531964,0,Very Low
C00324,Other,5,annual,5,3,1,0.333,3,0.286,2,0,7.0,0.499,0,0,1.5,1.0,0.1530984660629833,0,Very Low
C00325,Manufacturing,29,monthly,7,9,8,0.889,7,-0.16,1,0,4.0,0.674,0,0,0.7777777777777778,0.1111111111111111,0.043943154050684496,0,Very Low
C00326,Finance,56,annual,5,8,4,0.5,6,0.385,0,0,,0.508,0,0,1.2,0.0,0.03959177250967995,0,Very Low
C00327,Finance,12,annual,17,7,3,0.429,3,0.0,0,0,,0.389,0,0,0.75,0.0,0.14468212812822903,0,Very Low
C00328,Manufacturing,21,multi_year,15,9,5,0.556,6,0.059,2,0,,0.749,0,0,1.0,0.3333333333333333,0.02247575129994238,0,Very Low
C00329,Retail,96,annual,1,15,8,0.533,6,-0.053,4,0,5.0,0.603,0,0,0.6666666666666666,0.4444444444444444,0.09268497889017834,0,Very Low
C00330,Retail,9,multi_year,4,7,5,0.714,3,-0.4,1,0,,0.416,1,0,0.5,0.16666666666666666,0.044651504457188414,0,Very Low
C00331,Finance,85,monthly,11,7,4,0.571,3,0.0,2,0,,0.606,0,0,0.6,0.4,0.07066282999188472,0,Very Low
C00332,Manufacturing,25,monthly,18,9,6,0.667,4,-0.368,0,0,6.0,0.569,0,0,0.5714285714285714,0.0,0.09156309991094921,0,Very Low
C00333,Retail,22,annual,1,9,6,0.667,6,-0.182,4,0,6.0,0.689,0,0,0.8571428571428571,0.5714285714285714,0.04908187904196978,0,Very Low
C00334,Tech,259,monthly,13,11,7,0.636,10,0.5,0,0,7.0,0.417,1,0,1.25,0.0,0.011238448288502704,0,Very Low
C00335,Retail,73,annual,5,14,7,0.5,9,0.125,5,1,4.0,0.364,0,1,1.125,0.625,0.6219821050533865,1,High
C00336,Healthcare,48,annual,5,11,5,0.455,8,0.333,3,0,,0.315,0,0,1.3333333333333333,0.5,0.1196757552289886,0,Very Low
C00337,Tech,25,annual,44,6,1,0.167,1,0.0,1,0,5.0,0.292,0,0,0.5,0.5,0.3430895703579361,0,Low
C00338,Finance,39,monthly,62,10,4,0.4,4,0.333,2,0,,0.219,0,0,0.8,0.4,0.18161111739117908,0,Very Low
C00339,Other,27,annual,16,9,9,1.0,10,0.429,1,0,9.0,0.775,1,0,1.0,0.1,0.00029645853185763577,0,Very Low
C00340,Retail,221,monthly,19,9,5,0.556,9,0.227,2,0,,0.447,1,0,1.5,0.3333333333333333,0.04656360713731962,0,Very Low
C00341,Other,40,multi_year,4,10,9,0.9,18,0.862,0,0,9.0,0.613,1,0,1.8,0.0,0.00032693660830298416,0,Very Low
C00342,Retail,15,annual,15,5,5,1.0,4,0.333,0,0,,0.468,0,0,0.6666666666666666,0.0,0.00574078334155914,0,Very Low
C00343,Healthcare,19,annual,46,8,4,0.5,6,0.5,1,0,5.0,0.51,0,0,1.2,0.2,0.019289136122790554,0,Very Low
C00344,Other,49,monthly,7,10,6,0.6,5,-0.118,2,0,6.0,0.527,0,0,0.7142857142857143,0.2857142857142857,0.1230768902405362,0,Very Low
C00345,,10,monthly,1,6,3,0.5,2,-0.25,2,0,4.0,0.49,0,1,0.5,0.5,0.5172244387125553,1,Medium
C00346,Healthcare,14,annual,10,7,5,0.714,7,0.5,0,0,8.0,0.598,0,0,1.1666666666666667,0.0,0.003574518345119642,0,Very Low
C00347,Manufacturing,6,annual,4,7,6,0.857,3,-0.357,2,1,7.0,0.638,0,0,0.42857142857142855,0.2857142857142857,0.09670084303850972,0,Very Low
C00348,Healthcare,3,annual,5,4,2,0.5,5,0.071,3,0,,0.573,0,0,1.6666666666666667,1.0,0.12209257683714521,0,Very Low
C00349,,356,multi_year,6,15,12,0.8,3,-0.625,0,0,5.0,0.476,1,0,0.23076923076923078,0.0,0.03274839072479906,0,Very Low
C00350,Tech,26,annual,4,7,3,0.429,3,0.125,1,0,4.0,0.65,0,0,0.75,0.25,0.08863572912742576,0,Very Low
C00351,Tech,212,monthly,15,11,10,0.909,7,-0.045,0,0,8.0,0.796,1,0,0.6363636363636364,0.0,0.001508832668417736,0,Very Low
C00352,Finance,59,annual,4,12,10,0.833,12,0.091,0,0,6.0,0.659,0,0,1.0909090909090908,0.0,0.00901794569120155,0,Very Low
C00353,Healthcare,44,multi_year,22,7,6,0.857,12,0.714,0,0,5.0,0.788,0,0,1.7142857142857142,0.0,0.0009048930951745813,0,Very Low
C00354,Healthcare,10,monthly,5,5,5,1.0,4,0.091,3,0,7.0,0.889,0,0,0.6666666666666666,0.5,0.0030186805412596367,0,Very Low
C00355,Tech,31,multi_year,18,8,7,0.875,10,0.304,1,0,4.0,0.649,1,0,1.25,0.125,0.003394272683789437,0,Very Low
C00356,Other,39,annual,19,7,6,0.857,11,0.571,1,0,,0.402,0,0,1.5714285714285714,0.14285714285714285,0.011331784276341223,0,Very Low
C00357,Tech,13,annual,44,8,3,0.375,3,0.125,0,0,4.0,0.255,0,0,0.75,0.0,0.2326573920827162,0,Low
C00358,Other,70,annual,5,12,9,0.75,8,-0.226,2,0,,0.586,0,0,0.8,0.2,0.0410954355902393,0,Very Low
C00359,Retail,121,multi_year,10,15,11,0.733,2,-0.727,3,1,,0.573,1,0,0.16666666666666666,0.25,0.13178994830804747,0,Very Low
C00360,Retail,54,annual,26,14,8,0.571,9,0.5,0,1,,0.608,0,0,1.0,0.0,0.05364270821889682,0,Very Low
C00361,Other,41,annual,22,13,11,0.846,8,-0.04,0,0,6.0,0.505,0,0,0.6666666666666666,0.0,0.015566758209177996,0,Very Low
C00362,Other,5,annual,2,4,3,0.75,2,-0.538,0,0,,0.825,0,0,0.5,0.0,0.03159183759753239,0,Very Low
C00363,,625,multi_year,21,16,14,0.875,17,0.041,1,0,6.0,0.546,1,0,1.1333333333333333,0.06666666666666667,0.0035648338540124887,0,Very Low
C00364,Other,74,annual,3,11,7,0.636,4,-0.455,2,0,4.0,0.561,0,0,0.5,0.25,0.14765625320666045,0,Very Low
C00365,Tech,10,monthly,17,4,1,0.25,1,0.0,2,0,,0.55,0,0,0.5,1.0,0.33577148400281803,0,Low
C00366,Manufacturing,10,monthly,6,5,4,0.8,8,0.6,2,0,8.0,0.525,0,0,1.6,0.4,0.01469276156744748,0,Very Low
C00367,Finance,16,multi_year,13,6,3,0.5,3,-0.182,1,1,,0.275,1,0,0.75,0.25,0.32395202373079357,0,Low
C00368,,12,annual,4,6,3,0.5,8,0.6,2,0,4.0,0.282,0,1,2.0,0.5,0.2880659188557009,0,Low
C00369,Finance,34,monthly,19,5,3,0.6,4,-0.077,4,0,,0.381,0,0,1.0,1.0,0.24198620268389084,0,Low
C00370,Tech,13,multi_year,30,4,1,0.25,1,0.0,2,0,5.0,0.285,1,0,0.5,1.0,0.17377481525978103,0,Very Low
C00371,Manufacturing,38,multi_year,7,11,8,0.727,7,0.0,3,0,7.0,0.621,0,0,0.7777777777777778,0.3333333333333333,0.013750466277076684,0,Very Low
C00372,Finance,20,monthly,2,7,3,0.429,6,0.2,1,1,,0.546,0,0,1.5,0.25,0.5162882157036254,1,Medium
C00373,,25,multi_year,25,10,7,0.7,6,0.385,2,0,4.0,0.715,0,0,0.75,0.25,0.012972925855146623,0,Very Low
C00374,Tech,9,annual,32,4,2,0.5,4,0.5,1,0,5.0,0.555,0,0,1.3333333333333333,0.3333333333333333,0.03552776819892292,0,Very Low
C00375,Retail,40,monthly,10,11,5,0.455,5,-0.167,1,0,,0.533,0,0,0.8333333333333334,0.16666666666666666,0.22272092263368293,0,Low
C00376,Healthcare,44,multi_year,5,10,9,0.9,13,0.56,2,0,7.0,0.914,0,0,1.3,0.2,0.00048547384720226206,0,Very Low
C00377,Tech,14,multi_year,35,6,3,0.5,2,-0.333,2,0,6.0,0.73,0,1,0.5,0.5,0.03505161033141865,0,Very Low
C00378,Retail,6,multi_year,9,3,1,0.333,3,0.8,2,1,4.0,0.575,0,0,1.5,1.0,0.24829112251252836,0,Low
C00379,Healthcare,35,annual,11,12,9,0.75,11,0.269,3,0,,0.622,0,0,1.1,0.3,0.011342743159578865,0,Very Low
C00380,Tech,5,annual,1,3,1,0.333,2,0.2,2,0,3.0,0.283,0,1,1.0,1.0,0.5714866261953641,1,Medium
C00381,Manufacturing,14,annual,14,5,4,0.8,0,-1.0,2,0,5.0,0.76,0,0,0.0,0.4,0.06834227507419616,0,Very Low
